1303956727;41.72327;-8.779603;-0.153233;0.7282084
1303956730;41.71736;-8.777806;-0.1532016;0.7281052
1303956734;41.72382;-8.782728;-0.1532875;0.7282181
1303956744;41.72698;-8.783166;-0.1532952;0.7282732
1303956750;41.71681;-8.778795;-0.1532189;0.7280957
1303956752;41.72226;-8.782943;-0.1532913;0.7281907
1303956764;41.71618;-8.778579;-0.1532151;0.7280846
1303956767;41.72602;-8.78281;-0.153289;0.7282565
1303956786;41.71047;-8.775558;-0.1531624;0.727985
1303956787;41.71424;-8.776779;-0.1531837;0.7280508
1303956789;41.7232;-8.780143;-0.1532424;0.7282072
1303956800;41.72936;-8.785224;-0.1533311;0.7283147
1303956807;41.7165;-8.778801;-0.153219;0.7280902
1303956810;41.72418;-8.783526;-0.1533015;0.7282243
1303956817;41.72819;-8.783202;-0.1532958;0.7282943
1303956822;41.71566;-8.778556;-0.1532147;0.7280756
1303956827;41.71087;-8.775147;-0.1531552;0.7279919
1303956831;41.72263;-8.780417;-0.1532472;0.7281973
1303956838;41.71905;-8.777691;-0.1531996;0.7281348
1303956840;41.72441;-8.783701;-0.1533045;0.7282283
1303956851;41.7233;-8.779686;-0.1532344;0.728209
1303956853;41.71983;-8.779032;-0.153223;0.7281484
1303956854;41.71744;-8.777763;-0.1532009;0.7281067
1303956857;41.72876;-8.783849;-0.1533071;0.7283042
1303956868;41.71687;-8.778708;-0.1532174;0.7280967
1303956869;41.72242;-8.783057;-0.1532933;0.7281935
1303956874;41.71622;-8.778583;-0.1532152;0.7280855
1303956880;41.72168;-8.782026;-0.1532753;0.7281807
1303956893;41.72159;-8.779226;-0.1532264;0.7281791
1303956896;41.72958;-8.785843;-0.1533419;0.7283185
1303956899;41.71659;-8.778855;-0.1532199;0.728092
1303956901;41.72175;-8.782324;-0.1532805;0.7281819
1303956905;41.71575;-8.778631;-0.153216;0.7280772
1303956909;41.71099;-8.775105;-0.1531545;0.7279941
1303956913;41.72192;-8.779564;-0.1532323;0.7281849
1303956916;41.72461;-8.783741;-0.1533052;0.7282318
1303956925;41.71819;-8.777562;-0.1531974;0.7281197
1303956928;41.72397;-8.782873;-0.15329;0.7282207
1303956932;41.72725;-8.783075;-0.1532936;0.7282779
1303956935;41.71692;-8.778488;-0.1532135;0.7280976
1303956940;41.71628;-8.778614;-0.1532157;0.7280865
1303956941;41.72659;-8.782833;-0.1532893;0.7282663
1303956949;41.7169;-8.778608;-0.1532156;0.7280973
1303956951;41.72532;-8.783177;-0.1532954;0.7282442
1303956958;41.72681;-8.783102;-0.153294;0.7282702
1303956959;41.71154;-8.77522;-0.1531565;0.7280036
1303956961;41.71667;-8.778867;-0.1532201;0.7280933
1303956967;41.71582;-8.77865;-0.1532163;0.7280784
1524705396;41.72117;-8.775331;-0.1531584;0.7281718
1524705403;41.7213;-8.77693;-0.1531863;0.7281741
1524705409;41.72139;-8.774382;-0.1531419;0.7281757
1524705412;41.72157;-8.774179;-0.1531383;0.7281788
1524705415;41.72174;-8.779379;-0.1532291;0.7281817
1524705420;41.72176;-8.777926;-0.1532037;0.7281821
1524705422;41.7218;-8.77414;-0.1531376;0.7281828
1524705425;41.72319;-8.779535;-0.1532318;0.728207
1524705427;41.7233;-8.774307;-0.1531405;0.7282089
1524705428;41.72355;-8.774272;-0.1531399;0.7282134
1524705433;41.72372;-8.779594;-0.1532328;0.7282164
1524705435;41.72389;-8.773909;-0.1531336;0.7282193
1524705440;41.72401;-8.779511;-0.1532314;0.7282213
1524705442;41.72424;-8.773885;-0.1531332;0.7282254
1524705461;41.72442;-8.773993;-0.1531351;0.7282286
1524705464;41.72457;-8.779595;-0.1532328;0.7282311
1524705467;41.72465;-8.774417;-0.1531425;0.7282325
1524705470;41.72476;-8.774694;-0.1531473;0.7282344
1524705473;41.7251;-8.779488;-0.153231;0.7282404
1524705475;41.72528;-8.774879;-0.1531505;0.7282436
1524705477;41.7254;-8.77594;-0.1531691;0.7282456
1524705480;41.72541;-8.776142;-0.1531726;0.7282457
1524705481;41.72548;-8.776327;-0.1531758;0.728247
1524705486;41.72557;-8.778965;-0.1532218;0.7282487
1524705490;41.72566;-8.775178;-0.1531557;0.7282502
1524705493;41.72579;-8.778811;-0.1532192;0.7282524
1524705495;41.7258;-8.777868;-0.1532027;0.7282525
1524705497;41.72588;-8.778491;-0.1532136;0.728254
1524705500;41.72595;-8.774684;-0.1531471;0.7282553
1524705506;41.72643;-8.774216;-0.153139;0.7282636
1524705522;41.72659;-8.774355;-0.1531414;0.7282664
1524705525;41.72681;-8.774767;-0.1531486;0.7282703
1524705541;41.72733;-8.775269;-0.1531573;0.7282794
1524705543;41.72775;-8.775586;-0.1531629;0.7282867
1524705546;41.72815;-8.775434;-0.1531602;0.7282935
